STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR5190,New York*,Kitchen,27083740K,$56,$40.88,$1.12,$54.88,2019-11-26
YR5190,New York,Education,95995483E,$87,$60.9,$2.61,$84.39,2019-11-26
YR5190,New York,Cosmetics,13619995],$65,$48.75,$1.3,$63.7,2019-11-26
YR5190,New York),Electronics,39792175,$19,$11.97,$0.57,$18.43,2019-11-26
YR5190,New York$,Cosmetics,14457702[,$22,$14.08,$1.1,$20.9,2019-11-26
YR5190,New York,Furniture,20211791,$70,$51.8,$4.2,$65.8,2019-11-26
YR5190,New York,Furniture,81265563,$36,$21.6,$2.88,$33.12,2019-11-26
YR5190,New York#,Fashion,36054077,$12,$7.68,$1.08,$10.92,2019-11-26
YR5190,New York',Furniture,47441406,$82,$54.94,$3.28,$78.72,2019-11-26
YR5190,New York,Furniture,81812133,$71,$47.57,$7.1,$63.9,2019-11-26
YR5190,"New York""",Cosmetics,82875061,$73,$50.37,$7.3,$65.7,2019-11-26
YR5190,New York&,Groceries,68798828,$16,$12,$1.12,$14.88,2019-11-26
YR5190,New York,Furniture,30747680,$98,$72.52,$4.9,$93.1,2019-11-26
YR5190,New York,Furniture,19071960,$86,$62.78,$3.44,$82.56,2019-11-26
YR5190,New York,Electronics,45065612F,$19,$13.11,$1.71,$17.29,2019-11-26
YR5190,New York!,Groceries,13433227\,$67,$46.9,$4.02,$62.98,2019-11-26
YR5190,New York%,Kitchen,20461730\,$85,$62.9,$3.4,$81.6,2019-11-26
YR5190,New York#,Kitchen,79290771,$29,$17.69,$0.58,$28.42,2019-11-26
YR5190,New York,Groceries,69290466,$51,$32.13,$1.02,$49.98,2019-11-26
YR5190,New York,Fashion,19420776,$16,$11.52,$1.6,$14.4,2019-11-26
YR5190,New York,Fashion,73778381E,$87,$62.64,$6.96,$80.04,2019-11-26
YR5190,New York,Education,26825561,$74,$49.58,$4.44,$69.56,2019-11-26
YR5190,New York+,Electronics,48512573D,$69,$48.3,$2.76,$66.24,2019-11-26
YR5190,New York#,Electronics,96693115,$10,$6.4,$0.8,$9.2,2019-11-26
YR8837,New York',Kitchen,31313476C,$66,$43.56,$5.94,$60.06,2019-11-26
YR8837,New York ,Kitchen,35595397,$32,$21.76,$0.64,$31.36,2019-11-26
YR8837,New York+,Kitchen,58133850,$46,$30.36,$4.6,$41.4,2019-11-26
YR8837,New York',Electronics,11675415,$80,$54.4,$4.8,$75.2,2019-11-26
YR8837,New York,Kitchen,50627441`,$40,$28.8,$2.8,$37.2,2019-11-26
YR8837,New York,Furniture,60213012,$99,$60.39,$8.91,$90.09,2019-11-26
YR8837,New York(,Groceries,29028320N,$16,$10.24,$0.48,$15.52,2019-11-26
YR8837,New York ,Groceries,90738525,$84,$61.32,$6.72,$77.28,2019-11-26
YR8837,New York,Furniture,56115112H,$79,$49.77,$6.32,$72.68,2019-11-26
YR8837,New York*,Furniture,87717285I,$42,$27.3,$1.68,$40.32,2019-11-26
YR8837,New York,Cosmetics,56650695P,$40,$24.8,$3.6,$36.4,2019-11-26
YR8837,New York,Cosmetics,80007629,$16,$11.36,$0.48,$15.52,2019-11-26
YR8837,New York',Education,12474670,$69,$44.85,$4.14,$64.86,2019-11-26
YR8837,New York,Furniture,55612487,$62,$45.88,$3.72,$58.28,2019-11-26
YR8837,New York,Groceries,21725158Z,$17,$11.56,$0.68,$16.32,2019-11-26
YR8837,New York#,Furniture,50624694,$40,$26,$3.6,$36.4,2019-11-26
YR8837,New York',Cosmetics,28805847,$35,$24.5,$0.7,$34.3,2019-11-26
YR8837,New York),Fashion,46087341,$45,$31.5,$2.7,$42.3,2019-11-26
YR8837,New York,Fashion,37880554,$70,$51.1,$1.4,$68.6,2019-11-26
YR8837,New York,Fashion,21453247,$12,$7.56,$0.84,$11.16,2019-11-26
YR8837,New York,Education,57059936,$57,$41.04,$5.7,$51.3,2019-11-26
YR8837,New York),Groceries,41431884G,$76,$50.92,$3.04,$72.96,2019-11-26
YR8837,New York*,Fashion,88093566R,$71,$44.02,$2.13,$68.87,2019-11-26
YR8837,New York',Education,39209899J,$24,$16.08,$1.44,$22.56,2019-11-26
YR8837,New York,Furniture,26199340,$62,$44.64,$5.58,$56.42,2019-11-26
YR8837,New York&,Electronics,98159790,$19,$14.25,$1.52,$17.48,2019-11-26
YR8837,New York$,Groceries,22219543,$80,$60,$8,$72,2019-11-26
YR8837,New York&,Electronics,53851928,$79,$49.77,$3.95,$75.05,2019-11-26
YR8837,New York,Furniture,19887695,$73,$43.8,$6.57,$66.43,2019-11-26
YR8837,New York,Kitchen,69241027J,$92,$56.12,$3.68,$88.32,2019-11-26
YR8837,New York,Education,75945434^,$18,$12.06,$1.8,$16.2,2019-11-26
YR8837,New York,Education,29025573G,$73,$48.91,$1.46,$71.54,2019-11-26
YR8837,New York,Fashion,56853942Y,$82,$54.12,$5.74,$76.26,2019-11-26
YR8837,New York!,Cosmetics,79683532,$25,$16.5,$1.25,$23.75,2019-11-26
YR8837,New York,Furniture,84896545L,$39,$24.57,$3.51,$35.49,2019-11-26
YR8837,New York,Fashion,27031555N,$100,$63,$2,$98,2019-11-26
YR8837,New York),Education,96401977W,$88,$53.68,$2.64,$85.36,2019-11-26
YR8837,New York#,Cosmetics,38770446,$84,$52.08,$5.04,$78.96,2019-11-26
YR8837,New York,Kitchen,37490539,$38,$27.36,$3.42,$34.58,2019-11-26
YR8837,New York,Fashion,97989501^,$60,$44.4,$1.8,$58.2,2019-11-26
YR8837,New York,Cosmetics,63953857,$95,$57,$5.7,$89.3,2019-11-26
YR8837,New York#,Groceries,21211547,$50,$30.5,$4,$46,2019-11-26
YR8837,New York,Fashion,45216674R,$73,$50.37,$5.11,$67.89,2019-11-26
YR8837,New York,Kitchen,72655029,$50,$31,$2.5,$47.5,2019-11-26
YR8837,New York,Education,23447265,$42,$28.14,$1.68,$40.32,2019-11-26
YR8837,New York*,Groceries,91183471,$67,$44.22,$1.34,$65.66,2019-11-26
YR8837,New York!,Groceries,31107482,$25,$17.75,$0.5,$24.5,2019-11-26
YR2692,New York),Furniture,22977600\,$81,$52.65,$4.05,$76.95,2019-11-26
YR2692,New York,Education,70685729Z,$15,$9.6,$1.35,$13.65,2019-11-26
YR2692,New York,Education,77412109,$90,$64.8,$8.1,$81.9,2019-11-26
YR2692,New York,Fashion,61479187G,$56,$42,$1.12,$54.88,2019-11-26
YR2692,New York),Fashion,27080993,$88,$52.8,$5.28,$82.72,2019-11-26
YR2692,New York%,Groceries,42865600,$95,$66.5,$3.8,$91.2,2019-11-26
YR2692,New York,Furniture,60229492,$85,$52.7,$3.4,$81.6,2019-11-26
YR2692,New York*,Kitchen,76184387,$52,$34.32,$4.16,$47.84,2019-11-26
YR2692,New York ,Furniture,78980407^,$20,$13.8,$0.6,$19.4,2019-11-26
YR2692,New York*,Groceries,29640808,$15,$9.15,$0.3,$14.7,2019-11-26
YR2692,New York%,Kitchen,41105041,$66,$43.56,$5.28,$60.72,2019-11-26
YR2692,New York,Cosmetics,36688537\,$41,$30.34,$2.87,$38.13,2019-11-26
YR2692,New York,Cosmetics,31568908,$81,$48.6,$1.62,$79.38,2019-11-26
YR2692,New York ,Electronics,93246154,$24,$16.56,$0.72,$23.28,2019-11-26
YR2692,New York,Electronics,29385375,$76,$48.64,$3.8,$72.2,2019-11-26
YR2692,New York,Cosmetics,56991271,$70,$48.3,$6.3,$63.7,2019-11-26
YR2692,New York,Cosmetics,55098876],$51,$30.6,$3.06,$47.94,2019-11-26
YR2692,New York$,Kitchen,11829223M,$14,$8.4,$1.12,$12.88,2019-11-26
YR2692,New York,Fashion,11842956N,$39,$24.18,$1.95,$37.05,2019-11-26
YR2692,New York',Education,55659179,$98,$71.54,$7.84,$90.16,2019-11-26
YR2692,New York,Kitchen,71715698G,$40,$27.6,$2.4,$37.6,2019-11-26
YR2692,New York,Education,33628845,$54,$36.72,$2.7,$51.3,2019-11-26
YR2692,New York(,Education,57414245,$38,$23.94,$3.42,$34.58,2019-11-26
YR2692,New York,Furniture,40039367T,$50,$33,$1,$49,2019-11-26
YR2692,New York,Education,91128540R,$80,$56.8,$3.2,$76.8,2019-11-26
YR2692,New York*,Electronics,60215759J,$46,$28.06,$4.6,$41.4,2019-11-26
YR2692,"New York""",Electronics,95498352Z,$27,$17.01,$2.16,$24.84,2019-11-26
YR5698,New York+,Fashion,91606445,$56,$38.08,$5.04,$50.96,2019-11-26
YR5698,New York,Kitchen,91491088,$11,$6.82,$0.99,$10.01,2019-11-26
YR5698,New York*,Cosmetics,49707336,$80,$58.4,$3.2,$76.8,2019-11-26
YR5698,New York%,Groceries,11417236O,$45,$27.9,$2.7,$42.3,2019-11-26
YR5698,New York,Cosmetics,12562561,$83,$57.27,$6.64,$76.36,2019-11-26
YR5698,New York,Kitchen,15498657,$83,$54.78,$1.66,$81.34,2019-11-26
YR5698,New York,Education,35285034,$53,$39.22,$4.24,$48.76,2019-11-26
YR5698,New York(,Fashion,49740295L,$94,$62.04,$3.76,$90.24,2019-11-26
YR5698,New York*,Kitchen,87343750,$85,$56.1,$2.55,$82.45,2019-11-26
YR5698,New York,Cosmetics,97956542,$51,$33.15,$2.04,$48.96,2019-11-26
YR5698,New York#,Education,48221435,$75,$46.5,$4.5,$70.5,2019-11-26
YR5698,New York&,Fashion,86201171,$88,$54.56,$3.52,$84.48,2019-11-26
YR5698,New York,Education,98981018,$42,$25.62,$3.78,$38.22,2019-11-26
YR5698,New York*,Electronics,90345764X,$50,$34.5,$5,$45,2019-11-26
YR5698,New York!,Electronics,91746520,$22,$15.62,$2.2,$19.8,2019-11-26
YR5698,New York,Kitchen,61462707,$80,$53.6,$5.6,$74.4,2019-11-26
YR5698,New York,Fashion,31873779F,$22,$13.86,$1.76,$20.24,2019-11-26
YR5698,New York*,Furniture,13246459,$64,$45.44,$4.48,$59.52,2019-11-26
YR5698,New York,Electronics,40561218,$60,$44.4,$5.4,$54.6,2019-11-26
YR5698,New York,Kitchen,74324951,$82,$56.58,$4.92,$77.08,2019-11-26
YR5698,New York,Groceries,92051391[,$39,$23.79,$1.17,$37.83,2019-11-26
YR5698,New York,Kitchen,59636230Y,$47,$32.9,$4.23,$42.77,2019-11-26
YR5698,New York,Cosmetics,66733398],$61,$39.65,$5.49,$55.51,2019-11-26
YR5698,New York%,Cosmetics,14064941K,$49,$33.81,$3.92,$45.08,2019-11-26
YR5698,New York*,Groceries,77532958G,$73,$52.56,$2.92,$70.08,2019-11-26
YR5698,New York',Furniture,59347839,$25,$18.5,$2,$23,2019-11-26
YR5698,New York ,Fashion,12644958,$27,$17.55,$0.54,$26.46,2019-11-26
YR5698,New York',Groceries,87052612,$64,$40.32,$3.2,$60.8,2019-11-26
YR5698,New York%,Kitchen,44178466R,$18,$11.16,$1.62,$16.38,2019-11-26
YR5698,New York,Groceries,68095703H,$95,$63.65,$7.6,$87.4,2019-11-26
YR5698,New York',Education,57672424H,$83,$56.44,$4.15,$78.85,2019-11-26
YR5698,New York+,Kitchen,30324707,$32,$21.76,$0.96,$31.04,2019-11-26
YR5698,New York,Groceries,97799987,$48,$36,$1.44,$46.56,2019-11-26
YR5698,New York,Groceries,41412658,$62,$39.06,$5.58,$56.42,2019-11-26
YR5698,New York',Groceries,81661071,$93,$56.73,$2.79,$90.21,2019-11-26
YR5698,New York$,Cosmetics,37693786,$71,$46.15,$2.13,$68.87,2019-11-26
YR5698,New York,Fashion,76596374,$12,$8.4,$0.48,$11.52,2019-11-26
YR5698,New York,Electronics,87121276Q,$48,$29.28,$2.88,$45.12,2019-11-26
YR5698,New York',Kitchen,85929260,$63,$37.8,$2.52,$60.48,2019-11-26
YR5698,New York,Cosmetics,30887756D,$78,$56.94,$1.56,$76.44,2019-11-26
YR5698,New York&,Fashion,80600891,$76,$56.24,$7.6,$68.4,2019-11-26
YR5698,New York,Education,32725219,$51,$31.62,$4.08,$46.92,2019-11-26
YR8473,New York,Education,48594970K,$76,$50.16,$7.6,$68.4,2019-11-26
YR8473,New York!,Groceries,36397399`,$33,$21.12,$1.65,$31.35,2019-11-26
YR8473,New York ,Kitchen,24760131Z,$15,$9.6,$0.6,$14.4,2019-11-26
YR8473,New York%,Furniture,34018859K,$57,$38.19,$4.56,$52.44,2019-11-26
YR8473,"New York""",Furniture,94990234,$57,$35.91,$3.99,$53.01,2019-11-26
YR8473,New York),Electronics,89324035,$61,$40.87,$4.88,$56.12,2019-11-26
YR8473,New York,Groceries,15086669C,$74,$51.06,$1.48,$72.52,2019-11-26
YR8473,New York,Electronics,20890197B,$37,$22.94,$1.48,$35.52,2019-11-26
YR8473,New York,Education,49786987,$68,$44.88,$4.08,$63.92,2019-11-26
YR8473,New York*,Furniture,69883728,$27,$16.2,$0.81,$26.19,2019-11-26
YR8473,New York,Kitchen,70010070,$75,$46.5,$7.5,$67.5,2019-11-26
YR8473,New York!,Furniture,99653930_,$16,$10.56,$0.32,$15.68,2019-11-26
YR8473,New York ,Groceries,18893432,$64,$42.24,$4.48,$59.52,2019-11-26
YR8473,New York,Electronics,18346862`,$14,$9.94,$1.26,$12.74,2019-11-26
YR8473,New York$,Furniture,75854797E,$89,$63.19,$1.78,$87.22,2019-11-26
YR8473,New York,Furniture,67919921,$82,$56.58,$4.1,$77.9,2019-11-26
YR8473,New York!,Kitchen,97409973N,$99,$73.26,$2.97,$96.03,2019-11-26
YR8473,New York,Education,92120056A,$23,$17.25,$1.15,$21.85,2019-11-26
YR8473,New York&,Kitchen,11387023F,$26,$18.46,$1.04,$24.96,2019-11-26
YR8473,New York,Furniture,28237304`,$81,$54.27,$7.29,$73.71,2019-11-26
YR8473,New York,Kitchen,94918823I,$74,$54.76,$5.92,$68.08,2019-11-26
YR8473,New York,Education,31519470S,$16,$9.6,$0.48,$15.52,2019-11-26
YR8473,New York),Fashion,44054870,$81,$51.84,$7.29,$73.71,2019-11-26
YR8473,New York,Furniture,66054992^,$43,$30.96,$0.86,$42.14,2019-11-26
YR8473,New York,Kitchen,20785827H,$62,$42.78,$1.86,$60.14,2019-11-26
YR8473,New York ,Electronics,19744873,$41,$27.47,$3.28,$37.72,2019-11-26
YR8473,New York#,Fashion,40849609P,$18,$11.16,$1.44,$16.56,2019-11-26
YR8473,New York',Electronics,45304565,$52,$35.36,$3.64,$48.36,2019-11-26
YR8473,New York!,Education,24268493,$39,$29.25,$3.12,$35.88,2019-11-26
YR8473,New York,Education,28577880,$37,$22.57,$2.22,$34.78,2019-11-26
YR8473,New York&,Cosmetics,85297546,$33,$24.09,$0.99,$32.01,2019-11-26
YR8834,New York,Kitchen,24180603H,$61,$36.6,$4.88,$56.12,2019-11-26
YR8834,New York!,Groceries,21332397,$21,$13.44,$2.1,$18.9,2019-11-26
YR8834,New York+,Electronics,55678405O,$16,$10.88,$0.96,$15.04,2019-11-26
YR8834,New York,Fashion,57043457,$71,$50.41,$4.97,$66.03,2019-11-26
YR8834,"New York""",Cosmetics,84187927E,$23,$15.41,$2.07,$20.93,2019-11-26
YR8834,New York,Cosmetics,48034667,$14,$10.08,$0.84,$13.16,2019-11-26
YR8834,New York,Furniture,22933654,$70,$43.4,$5.6,$64.4,2019-11-26
YR8834,New York!,Groceries,81287536,$92,$67.16,$7.36,$84.64,2019-11-26
YR8834,New York+,Groceries,26671752M,$87,$65.25,$6.96,$80.04,2019-11-26
YR8834,New York,Electronics,97000732,$46,$33.58,$4.6,$41.4,2019-11-26
YR8834,New York$,Kitchen,95773010,$50,$32.5,$3,$47,2019-11-26
YR8834,New York,Education,38888549E,$55,$40.15,$1.1,$53.9,2019-11-26
YR8834,New York*,Kitchen,15701904,$17,$10.71,$0.34,$16.66,2019-11-26
YR8834,New York&,Groceries,41736755,$95,$65.55,$8.55,$86.45,2019-11-26
YR8834,New York!,Kitchen,95124816Y,$49,$34.79,$2.94,$46.06,2019-11-26
YR8834,New York,Fashion,58762817E,$76,$47.12,$3.04,$72.96,2019-11-26
YR8834,New York(,Fashion,85228881,$50,$37.5,$5,$45,2019-11-26
YR8834,New York,Furniture,39311523,$79,$54.51,$1.58,$77.42,2019-11-26
YR8834,New York),Groceries,82086791J,$47,$30.08,$3.76,$43.24,2019-11-26
YR8834,New York,Kitchen,45389709R,$31,$18.6,$3.1,$27.9,2019-11-26
YR8834,New York',Groceries,55043945Z,$74,$47.36,$5.18,$68.82,2019-11-26
YR8834,New York ,Cosmetics,76272277,$30,$19.5,$2.4,$27.6,2019-11-26
YR8834,New York+,Electronics,59037475,$100,$71,$2,$98,2019-11-26
YR8834,New York,Groceries,77447814,$14,$10.36,$0.42,$13.58,2019-11-26
YR8834,New York,Education,22043762X,$31,$18.91,$3.1,$27.9,2019-11-26
YR8834,New York ,Fashion,52245178R,$66,$46.2,$5.28,$60.72,2019-11-26
YR8834,New York&,Furniture,25457763,$25,$17.25,$1,$24,2019-11-26
YR8834,New York,Cosmetics,38531494K,$51,$32.13,$4.08,$46.92,2019-11-26
YR8834,New York+,Groceries,13501892B,$77,$51.59,$6.16,$70.84,2019-11-26
YR8834,New York*,Furniture,36878051D,$11,$8.25,$0.99,$10.01,2019-11-26
YR8834,New York,Electronics,49638671,$12,$7.2,$0.24,$11.76,2019-11-26
YR8834,New York),Cosmetics,30289001,$41,$30.34,$1.23,$39.77,2019-11-26
YR8834,New York&,Fashion,73761901,$91,$56.42,$6.37,$84.63,2019-11-26
YR8129,New York,Cosmetics,55694885V,$89,$60.52,$6.23,$82.77,2019-11-26
YR8129,New York,Electronics,64343872,$36,$21.96,$2.52,$33.48,2019-11-26
YR8129,New York,Furniture,75080261^,$46,$29.44,$2.76,$43.24,2019-11-26
YR8129,New York',Cosmetics,65214538Z,$59,$37.76,$2.95,$56.05,2019-11-26
YR8129,New York,Cosmetics,23568115,$30,$21.6,$0.9,$29.1,2019-11-26
YR8129,New York+,Groceries,45864868H,$65,$40.95,$1.3,$63.7,2019-11-26
YR8129,New York,Groceries,83229370,$46,$28.98,$1.38,$44.62,2019-11-26
YR8129,New York,Fashion,97508850[,$86,$61.06,$7.74,$78.26,2019-11-26
YR8129,New York',Groceries,30170898I,$87,$56.55,$1.74,$85.26,2019-11-26
YR8129,New York',Furniture,68982849],$86,$55.04,$3.44,$82.56,2019-11-26
YR8129,New York,Education,76129455,$46,$30.36,$1.84,$44.16,2019-11-26
YR8129,New York,Cosmetics,88914794H,$69,$47.61,$3.45,$65.55,2019-11-26
YR8129,New York,Cosmetics,17613525,$100,$75,$7,$93,2019-11-26
YR8129,New York,Fashion,35474548,$28,$18.48,$1.96,$26.04,2019-11-26
YR8129,New York&,Fashion,58817749I,$22,$16.5,$1.98,$20.02,2019-11-26
YR8129,"New York""",Kitchen,81271057,$96,$60.48,$6.72,$89.28,2019-11-26
YR8129,New York#,Cosmetics,79667053,$29,$20.88,$1.16,$27.84,2019-11-26
YR8129,New York,Education,23222045,$52,$38.48,$1.04,$50.96,2019-11-26
YR8129,New York,Electronics,42096557,$71,$42.6,$2.84,$68.16,2019-11-26
YR8129,New York,Education,33582153Q,$64,$40.32,$2.56,$61.44,2019-11-26
YR8129,New York,Groceries,56870422,$82,$51.66,$1.64,$80.36,2019-11-26
YR8129,New York*,Education,48751525,$38,$23.94,$1.14,$36.86,2019-11-26
YR8129,New York,Groceries,59548339E,$68,$48.28,$6.12,$61.88,2019-11-26
YR8129,New York,Fashion,56219482C,$53,$37.63,$4.77,$48.23,2019-11-26
YR8129,New York,Electronics,15616760],$37,$26.27,$2.96,$34.04,2019-11-26
YR8129,New York%,Cosmetics,50575256C,$54,$36.18,$2.7,$51.3,2019-11-26
YR8129,New York*,Education,40627136Y,$44,$32.12,$1.32,$42.68,2019-11-26
YR8129,"New York""",Groceries,85330505_,$94,$64.86,$6.58,$87.42,2019-11-26
YR8129,New York$,Groceries,70795593,$80,$56,$3.2,$76.8,2019-11-26
YR8129,New York,Kitchen,88060607,$68,$41.48,$6.8,$61.2,2019-11-26
YR8129,New York,Groceries,48680114X,$55,$40.7,$2.2,$52.8,2019-11-26
YR8129,New York,Electronics,36433105W,$12,$7.92,$0.96,$11.04,2019-11-26
YR8129,New York,Electronics,98706359Z,$69,$48.3,$4.14,$64.86,2019-11-26
YR8129,New York*,Groceries,58834228,$58,$38.86,$1.74,$56.26,2019-11-26
YR8129,New York,Kitchen,51072387N,$23,$14.95,$2.3,$20.7,2019-11-26
YR8129,New York#,Furniture,23524169^,$18,$12.42,$0.9,$17.1,2019-11-26
YR8129,New York,Cosmetics,40577697,$46,$34.5,$1.38,$44.62,2019-11-26
YR8129,New York,Fashion,39772949,$49,$35.77,$4.41,$44.59,2019-11-26
YR8129,New York(,Education,77225341C,$54,$38.88,$3.78,$50.22,2019-11-26
YR8129,New York',Cosmetics,41192932,$45,$29.25,$3.6,$41.4,2019-11-26
YR8129,New York),Electronics,78318481G,$19,$11.97,$1.71,$17.29,2019-11-26
YR8129,New York(,Electronics,79477539I,$34,$21.08,$2.04,$31.96,2019-11-26
YR8129,New York,Education,50215454B,$48,$32.16,$2.88,$45.12,2019-11-26
YR8129,New York,Kitchen,88112792,$69,$43.47,$4.83,$64.17,2019-11-26
YR8129,New York,Kitchen,50542297,$15,$10.05,$1.2,$13.8,2019-11-26
YR8129,New York,Groceries,78046569Z,$57,$41.04,$4.56,$52.44,2019-11-26
YR8129,New York,Education,72907714,$16,$11.68,$0.64,$15.36,2019-11-26
YR8129,New York+,Electronics,77192382,$81,$51.84,$8.1,$72.9,2019-11-26
YR8930,New York(,Groceries,65538635E,$22,$13.64,$2.2,$19.8,2019-11-26
YR8930,New York,Electronics,34419860,$17,$11.9,$1.7,$15.3,2019-11-26
YR8930,New York,Furniture,89530029O,$12,$7.44,$0.48,$11.52,2019-11-26
YR8930,New York,Kitchen,60147094E,$14,$9.94,$1.12,$12.88,2019-11-26
YR8930,"New York""",Furniture,14141845D,$31,$20.15,$2.79,$28.21,2019-11-26
YR8930,New York$,Fashion,64494934,$56,$36.4,$4.48,$51.52,2019-11-26
YR8930,New York%,Furniture,11744079,$63,$42.21,$4.41,$58.59,2019-11-26
YR8930,New York,Kitchen,92378234N,$51,$37.74,$1.02,$49.98,2019-11-26
YR8930,New York,Kitchen,49570007,$25,$18.25,$2.5,$22.5,2019-11-26
YR8930,New York,Electronics,84001159D,$74,$46.62,$6.66,$67.34,2019-11-26
YR8930,New York,Fashion,50657653I,$32,$22.08,$0.96,$31.04,2019-11-26
YR8930,New York!,Electronics,95891113J,$91,$68.25,$5.46,$85.54,2019-11-26
YR8930,New York,Kitchen,90944519,$67,$47.57,$4.02,$62.98,2019-11-26
YR8930,"New York""",Education,30882263,$79,$59.25,$5.53,$73.47,2019-11-26
YR8930,New York#,Cosmetics,21368103,$12,$8.88,$1.2,$10.8,2019-11-26
YR8930,New York',Kitchen,83369445,$44,$26.4,$3.52,$40.48,2019-11-26
YR8930,New York,Fashion,87203674,$71,$51.12,$6.39,$64.61,2019-11-26
YR8930,New York%,Kitchen,57708129,$58,$42.34,$2.9,$55.1,2019-11-26
YR8930,New York(,Fashion,33549194B,$11,$8.25,$0.99,$10.01,2019-11-26
YR8930,New York%,Education,97319335,$40,$28,$2,$38,2019-11-26
YR8930,New York,Groceries,21093444K,$79,$51.35,$2.37,$76.63,2019-11-26
YR8930,New York,Education,86267089,$95,$60.8,$4.75,$90.25,2019-11-26
YR8930,New York,Fashion,60402526,$74,$51.8,$6.66,$67.34,2019-11-26
YR8930,New York#,Electronics,98349304,$64,$38.4,$1.92,$62.08,2019-11-26
YR8930,New York),Groceries,31296997,$70,$50.4,$3.5,$66.5,2019-11-26
YR8930,New York,Kitchen,72534179,$62,$45.26,$4.34,$57.66,2019-11-26
YR8930,New York ,Furniture,71075744D,$90,$62.1,$5.4,$84.6,2019-11-26
YR8930,New York',Cosmetics,16795043,$25,$17.25,$1.75,$23.25,2019-11-26
YR8930,New York,Groceries,24966125,$67,$45.56,$3.35,$63.65,2019-11-26
YR3217,New York*,Electronics,39111022[,$87,$54.81,$2.61,$84.39,2019-11-26
YR3217,New York ,Fashion,63151855\,$74,$48.84,$2.96,$71.04,2019-11-26
YR3217,New York,Groceries,52791748,$55,$36.3,$5.5,$49.5,2019-11-26
YR3217,New York,Education,40146484,$95,$69.35,$6.65,$88.35,2019-11-26
YR3217,"New York""",Fashion,43901062W,$18,$12.42,$0.72,$17.28,2019-11-26
YR3217,New York%,Furniture,63366088,$55,$35.2,$1.65,$53.35,2019-11-26
YR3217,New York',Kitchen,16624755U,$48,$28.8,$1.44,$46.56,2019-11-26
YR3217,New York',Furniture,44494323I,$100,$62,$5,$95,2019-11-26
YR3217,New York,Electronics,51036682,$49,$35.28,$1.96,$47.04,2019-11-26
YR3217,New York+,Groceries,72652282,$86,$53.32,$8.6,$77.4,2019-11-26
YR3217,"New York""",Groceries,23925170B,$54,$34.02,$1.62,$52.38,2019-11-26
YR3217,New York),Education,14218750,$11,$8.25,$1.1,$9.9,2019-11-26
YR3217,New York$,Cosmetics,24831542,$85,$54.4,$5.95,$79.05,2019-11-26
YR3217,New York,Groceries,13381042_,$31,$18.91,$1.24,$29.76,2019-11-26
YR3217,New York,Kitchen,18517150,$13,$8.58,$0.52,$12.48,2019-11-26
YR3217,New York+,Electronics,33788146,$14,$10.36,$1.26,$12.74,2019-11-26
YR3217,New York%,Education,53983764E,$88,$60.72,$3.52,$84.48,2019-11-26
YR3217,New York,Cosmetics,41396179,$76,$47.12,$3.8,$72.2,2019-11-26
YR3217,New York,Kitchen,51429443,$33,$23.76,$0.66,$32.34,2019-11-26
YR3217,New York,Electronics,96846923D,$63,$44.73,$1.89,$61.11,2019-11-26
YR3217,New York%,Groceries,42813415,$17,$11.22,$0.68,$16.32,2019-11-26
YR3217,New York,Kitchen,51377258,$32,$22.4,$1.28,$30.72,2019-11-26
YR3217,New York,Fashion,18360595A,$11,$8.14,$0.44,$10.56,2019-11-26
YR3217,New York(,Cosmetics,91199951,$63,$37.8,$1.89,$61.11,2019-11-26
YR3217,New York*,Fashion,32148437,$46,$33.12,$2.76,$43.24,2019-11-26
YR3217,New York,Cosmetics,76511230O,$64,$40.32,$3.84,$60.16,2019-11-26
YR3217,New York,Cosmetics,83608398T,$78,$57.72,$4.68,$73.32,2019-11-26
YR3217,New York',Groceries,25663757V,$76,$47.12,$6.08,$69.92,2019-11-26
YR3217,New York ,Cosmetics,94407958\,$22,$13.42,$0.88,$21.12,2019-11-26
YR3217,New York(,Education,69100952,$34,$25.16,$1.36,$32.64,2019-11-26
YR3217,New York,Cosmetics,71100463_,$97,$58.2,$6.79,$90.21,2019-11-26
YR3217,New York),Kitchen,86234130[,$64,$42.88,$1.28,$62.72,2019-11-26
YR3217,New York*,Electronics,36109008K,$10,$6.6,$0.4,$9.6,2019-11-26
YR3217,New York,Electronics,68029785J,$20,$15,$0.6,$19.4,2019-11-26
YR3217,New York(,Groceries,17731628Z,$88,$53.68,$5.28,$82.72,2019-11-26
YR3217,New York(,Education,15473937F,$96,$57.6,$4.8,$91.2,2019-11-26
YR3217,New York),Furniture,50078125X,$41,$30.34,$4.1,$36.9,2019-11-26
YR3217,New York,Electronics,94611206E,$58,$35.38,$4.64,$53.36,2019-11-26
YR3217,New York!,Furniture,60119628C,$69,$42.78,$2.76,$66.24,2019-11-26
YR3217,New York,Electronics,19047241U,$27,$19.71,$0.81,$26.19,2019-11-26
YR3217,New York',Furniture,49770507U,$22,$16.06,$1.1,$20.9,2019-11-26
YR3217,"New York""",Cosmetics,97717590,$35,$25.2,$0.7,$34.3,2019-11-26
YR3217,New York,Electronics,67826538A,$69,$49.68,$3.45,$65.55,2019-11-26
YR3217,"New York""",Fashion,34351196,$60,$37.8,$4.8,$55.2,2019-11-26
